IROWID,iVehicleID,Lat,Lng,vAccuracy,vDirection,Speed,vUpdateReason,dtLastUpdated,dtDeviceTime,vVehDirection,Bearing,DirectionDegrees,Predicted_Label
8176599,684,38.591049,-92.212456,10,305.14,19.26,APC,34:41.1,7/3/2024 11:34:40,NW,296.93,296.93,1_235
8176607,684,38.591076,-92.212524,10,296.93,3.52,APC,34:47.7,7/3/2024 11:34:43,NW,311.33,311.33,1_235
8176608,684,38.591087,-92.21254,10,311.33,0.0,APC,34:47.7,7/3/2024 11:34:46,NW,0.0,0.0,1_241
8176618,684,38.591087,-92.21254,10,0.0,0.0,APC,34:53.7,7/3/2024 11:34:49,NW,341.12,341.12,1_235
8176619,684,38.591103,-92.212547,10,341.12,6.67,APC,34:53.7,7/3/2024 11:34:52,N,303.85,303.85,1_235
8176620,684,38.591179,-92.212692,10,303.85,25.93,APC,34:55.5,7/3/2024 11:34:55,NW,304.82,304.82,1_235
8176642,684,38.591316,-92.212944,10,304.82,34.08,APC,35:02.7,7/3/2024 11:34:58,NW,302.02,302.02,1_235
8176643,684,38.591469,-92.213257,10,302.02,41.3,APC,35:02.7,7/3/2024 11:35:01,NW,303.18,303.18,1_235
8176671,684,38.591652,-92.213615,10,303.18,48.71,APC,35:08.8,7/3/2024 11:35:04,NW,304.06,304.06,1_235
8176672,684,38.591866,-92.21402,10,304.06,55.0,APC,35:08.8,7/3/2024 11:35:07,NW,302.61,302.61,1_235
8176702,684,38.592358,-92.215004,10,302.61,64.82,APC,35:20.8,7/3/2024 11:35:13,NW,302.61,302.61,1_235
8176703,684,38.592625,-92.215538,10,302.61,67.04,APC,35:20.8,7/3/2024 11:35:16,NW,298.92,298.92,1_235
8176713,684,38.592869,-92.216103,10,298.92,69.08,APC,35:26.7,7/3/2024 11:35:19,NW,294.34,294.34,1_235
8176714,684,38.59309,-92.216728,10,294.34,71.49,APC,35:26.7,7/3/2024 11:35:22,NW,296.01,296.01,1_236
8176731,684,38.593323,-92.217339,10,296.01,71.86,APC,35:32.6,7/3/2024 11:35:25,NW,293.95,293.95,1_236
8176732,684,38.59354,-92.217964,10,293.95,72.41,APC,35:32.7,7/3/2024 11:35:28,NW,295.85,295.85,1_236
8176746,684,38.593777,-92.21859,10,295.85,72.97,APC,35:39.7,7/3/2024 11:35:31,NW,291.17,291.17,1_236
8176747,684,38.593971,-92.219231,10,291.17,73.15,APC,35:39.7,7/3/2024 11:35:34,W,285.93,285.93,1_236
8176748,684,38.594124,-92.219917,10,285.93,74.27,APC,35:40.5,7/3/2024 11:35:37,W,285.11,285.11,1_236
8176763,684,38.594261,-92.220566,10,285.11,66.86,APC,35:46.7,7/3/2024 11:35:40,W,284.62,284.62,1_236
8176764,684,38.594376,-92.22113,10,284.62,56.49,APC,35:46.7,7/3/2024 11:35:43,W,284.03,284.03,1_236
8176775,684,38.594467,-92.221596,10,284.03,47.6,APC,35:54.7,7/3/2024 11:35:46,W,283.07,283.07,1_236
8176776,684,38.594543,-92.222015,10,283.07,41.86,APC,35:54.7,7/3/2024 11:35:49,W,283.59,283.59,1_236
8176777,684,38.594608,-92.222359,10,283.59,34.08,APC,35:55.6,7/3/2024 11:35:52,W,284.15,284.15,1_236
8176814,684,38.594662,-92.222633,10,284.15,23.89,APC,36:07.7,7/3/2024 11:35:55,W,286.13,286.13,1_236
8176815,684,38.594688,-92.222748,10,286.13,3.89,APC,36:07.8,7/3/2024 11:35:58,W,260.53,260.53,1_236
8176816,684,38.594685,-92.222771,10,260.53,4.26,APC,36:07.8,7/3/2024 11:36:01,W,243.8,243.8,1_236
8176817,684,38.59465,-92.222862,10,243.8,16.67,APC,36:07.8,7/3/2024 11:36:04,SW,203.11,203.11,1_236
8176835,684,38.594509,-92.222939,10,203.11,23.71,APC,36:13.7,7/3/2024 11:36:07,SW,183.99,183.99,1_236
8176836,684,38.594341,-92.222954,10,183.99,24.45,APC,36:13.7,7/3/2024 11:36:10,S,182.16,182.16,1_236
8176851,684,38.594196,-92.222961,10,182.16,16.67,APC,36:19.7,7/3/2024 11:36:13,S,180.0,180.0,1_236
8176852,684,38.594101,-92.222961,10,180.0,11.48,APC,36:19.7,7/3/2024 11:36:16,S,182.54,182.54,1_236
8176869,684,38.59396,-92.222969,10,182.54,25.37,APC,36:25.7,7/3/2024 11:36:19,S,180.0,180.0,1_236
8176870,684,38.593731,-92.222969,10,180.0,35.0,APC,36:25.7,7/3/2024 11:36:22,S,181.27,181.27,1_236
8176886,684,38.593449,-92.222977,10,181.27,41.11,APC,36:32.7,7/3/2024 11:36:25,S,180.96,180.96,1_236
8176887,684,38.593121,-92.222984,10,180.96,43.89,APC,36:32.7,7/3/2024 11:36:28,S,181.17,181.17,1_236
8176905,684,38.592815,-92.222992,10,181.17,38.52,APC,36:39.7,7/3/2024 11:36:31,S,180.0,180.0,1_237
8176906,684,38.592552,-92.222992,10,180.0,34.63,APC,36:39.7,7/3/2024 11:36:34,S,189.6,189.6,1_237
8176921,684,38.59227,-92.223053,10,189.6,21.85,APC,36:45.7,7/3/2024 11:36:37,S,182.93,182.93,1_237
8176922,684,38.592148,-92.223061,10,182.93,0.0,APC,36:45.7,7/3/2024 11:36:43,S,152.48,152.48,1_236
8176923,684,38.592136,-92.223053,10,152.48,0.0,APC,36:46.7,7/3/2024 11:36:46,SE,180.0,180.0,1_236
8176941,684,38.592133,-92.223053,10,180.0,0.0,APC,36:54.7,7/3/2024 11:36:49,S,122.61,122.61,1_236
8176942,684,38.592129,-92.223045,10,122.61,0.0,APC,36:54.7,7/3/2024 11:36:52,SE,0.0,0.0,1_243
8176951,684,38.592129,-92.223045,10,0.0,0.0,APC,37:00.7,7/3/2024 11:36:55,SE,0.0,0.0,1_243
8176952,684,38.592129,-92.223045,10,0.0,0.0,APC,37:00.8,7/3/2024 11:36:58,SE,0.0,0.0,1_243
8176959,684,38.592129,-92.223045,10,0.0,0.0,APC,37:06.7,7/3/2024 11:37:01,SE,0.0,0.0,1_243
8176960,684,38.592129,-92.223045,10,0.0,0.0,APC,37:06.8,7/3/2024 11:37:04,SE,161.48,161.48,1_236
8176978,684,38.592094,-92.22303,10,161.48,8.15,APC,37:12.7,7/3/2024 11:37:07,S,173.51,173.51,1_236
8176979,684,38.591991,-92.223015,10,173.51,19.08,APC,37:12.7,7/3/2024 11:37:10,S,180.0,180.0,1_237
8176980,684,38.591816,-92.223015,10,180.0,25.74,APC,37:13.8,7/3/2024 11:37:13,S,180.0,180.0,1_237
8177002,684,38.591633,-92.223015,10,180.0,25.0,APC,37:19.7,7/3/2024 11:37:16,S,183.99,183.99,1_237
8177003,684,38.591465,-92.22303,10,183.99,21.67,APC,37:19.8,7/3/2024 11:37:19,S,188.66,188.66,1_237
8177009,684,38.591347,-92.223053,10,188.66,13.89,APC,37:26.8,7/3/2024 11:37:22,S,231.75,231.75,1_237
8177010,684,38.591286,-92.223152,10,231.75,14.63,APC,37:26.8,7/3/2024 11:37:25,SW,277.15,277.15,1_237
8177028,684,38.591301,-92.223305,10,277.15,21.11,APC,37:32.7,7/3/2024 11:37:28,W,287.21,287.21,1_237
8177029,684,38.591362,-92.223557,10,287.21,31.67,APC,37:32.7,7/3/2024 11:37:31,W,284.43,284.43,1_237
8177030,684,38.591431,-92.2239,10,284.43,39.45,APC,37:34.8,7/3/2024 11:37:34,W,282.6,282.6,1_237
8177046,684,38.591503,-92.224312,10,282.6,46.3,APC,37:41.7,7/3/2024 11:37:37,W,285.53,285.53,1_237
8177047,684,38.591599,-92.224754,10,285.53,49.82,APC,37:41.7,7/3/2024 11:37:40,W,282.84,282.84,1_237
8177064,684,38.591682,-92.22522,10,282.84,49.26,APC,37:47.7,7/3/2024 11:37:43,W,282.76,282.76,1_237
8177065,684,38.591759,-92.225655,10,282.76,42.6,APC,37:47.7,7/3/2024 11:37:46,W,285.38,285.38,1_237
8177077,684,38.591831,-92.22599,10,285.38,28.52,APC,37:53.7,7/3/2024 11:37:49,W,290.5,290.5,1_237
8177078,684,38.591869,-92.22612,10,290.5,6.48,APC,37:53.7,7/3/2024 11:37:52,W,298.31,298.31,1_237
8177092,684,38.591885,-92.226158,10,298.31,0.0,APC,37:59.7,7/3/2024 11:37:55,NW,0.0,0.0,1_237
8177093,684,38.591885,-92.226158,10,0.0,0.0,APC,37:59.7,7/3/2024 11:37:58,NW,180.0,180.0,1_236
8177111,684,38.591881,-92.226158,10,180.0,0.0,APC,38:06.7,7/3/2024 11:38:01,S,53.83,53.83,1_237
8177112,684,38.591885,-92.226151,10,53.83,0.0,APC,38:06.7,7/3/2024 11:38:04,NE,284.35,284.35,1_237
8177118,684,38.591888,-92.226166,10,284.35,5.56,APC,38:13.8,7/3/2024 11:38:07,W,342.78,342.78,1_237
8177119,684,38.591946,-92.226189,10,342.78,12.41,APC,38:13.8,7/3/2024 11:38:10,N,24.22,24.22,1_237
8177135,684,38.592052,-92.226128,10,24.22,19.63,APC,38:19.7,7/3/2024 11:38:13,NE,24.95,24.95,1_237
8177136,684,38.59222,-92.226028,10,24.95,28.52,APC,38:19.7,7/3/2024 11:38:16,NE,17.54,17.54,1_237
8177137,684,38.592445,-92.225937,10,17.54,33.71,APC,38:19.9,7/3/2024 11:38:19,N,12.68,12.68,1_237
8177160,684,38.592709,-92.225861,10,12.68,37.97,APC,38:28.7,7/3/2024 11:38:22,N,9.0,9.0,1_237
8177161,684,38.59301,-92.2258,10,9.0,41.86,APC,38:28.7,7/3/2024 11:38:25,N,4.33,4.33,1_238
8177173,684,38.59333,-92.225769,10,4.33,42.6,APC,38:34.7,7/3/2024 11:38:28,N,2.19,2.19,1_238
8177174,684,38.593636,-92.225754,10,2.19,38.34,APC,38:34.7,7/3/2024 11:38:31,N,1.33,1.33,1_238
8177179,684,38.593906,-92.225746,10,1.33,31.67,APC,38:40.8,7/3/2024 11:38:34,N,0.0,0.0,1_238
8177180,684,38.594109,-92.225746,10,0.0,21.67,APC,38:40.8,7/3/2024 11:38:37,N,17.36,17.36,1_238
8177197,684,38.594204,-92.225708,10,17.36,0.0,APC,38:47.0,7/3/2024 11:38:43,N,237.39,237.39,1_236
8177229,684,38.5942,-92.225716,10,237.39,0.0,APC,39:00.8,7/3/2024 11:38:46,SW,233.83,233.83,1_236
8177230,684,38.594196,-92.225723,10,233.83,0.0,APC,39:00.9,7/3/2024 11:38:49,SW,0.0,0.0,1_238
8177231,684,38.594196,-92.225723,10,0.0,0.0,APC,39:01.0,7/3/2024 11:38:52,SW,0.0,0.0,1_238
8177232,684,38.594196,-92.225723,10,0.0,0.0,APC,39:01.1,7/3/2024 11:38:55,SW,0.0,0.0,1_238
8177264,684,38.594196,-92.225723,10,0.0,0.0,APC,39:12.7,7/3/2024 11:38:58,SW,0.0,0.0,1_238
8177265,684,38.594196,-92.225723,10,0.0,0.0,APC,39:12.7,7/3/2024 11:39:02,SW,0.0,0.0,1_238
8177266,684,38.5942,-92.225723,10,0.0,2.59,APC,39:12.8,7/3/2024 11:39:07,SW,0.0,0.0,1_238
8177267,684,38.594257,-92.225723,10,0.0,12.41,APC,39:12.8,7/3/2024 11:39:10,SW,2.27,2.27,1_238
8177280,684,38.594395,-92.225716,10,2.27,22.78,APC,39:18.7,7/3/2024 11:39:13,N,0.0,0.0,1_238
8177281,684,38.594559,-92.225716,10,0.0,20.56,APC,39:18.7,7/3/2024 11:39:16,N,0.0,0.0,1_238
8177282,684,38.594704,-92.225716,10,0.0,15.56,APC,39:20.1,7/3/2024 11:39:19,N,4.47,4.47,1_238
8177297,684,38.594784,-92.225708,10,4.47,6.3,APC,39:26.7,7/3/2024 11:39:22,N,0.0,0.0,1_238
8177298,684,38.594788,-92.225708,10,0.0,0.0,APC,39:26.7,7/3/2024 11:39:25,N,0.0,0.0,1_243
8177311,684,38.594791,-92.225708,10,0.0,0.0,APC,39:32.7,7/3/2024 11:39:28,N,180.0,180.0,1_236
8177312,684,38.594788,-92.225708,10,180.0,0.0,APC,39:32.7,7/3/2024 11:39:31,S,237.39,237.39,1_236
8177323,684,38.594784,-92.225716,10,237.39,0.0,APC,39:38.7,7/3/2024 11:39:34,SW,180.0,180.0,1_236
8177324,684,38.59478,-92.225716,10,180.0,0.0,APC,39:38.7,7/3/2024 11:39:37,S,0.0,0.0,1_243
8177343,684,38.59478,-92.225716,10,0.0,0.0,APC,39:46.8,7/3/2024 11:39:40,S,0.0,0.0,1_243
8177344,684,38.59478,-92.225716,10,0.0,0.0,APC,39:46.8,7/3/2024 11:39:43,S,0.0,0.0,1_243
8177345,684,38.59478,-92.225716,10,0.0,0.0,APC,39:47.1,7/3/2024 11:39:46,S,0.0,0.0,1_243
8177352,684,38.59478,-92.225716,10,0.0,0.0,APC,39:52.7,7/3/2024 11:39:49,S,0.0,0.0,1_243
8177353,684,38.59478,-92.225716,10,0.0,0.0,APC,39:53.1,7/3/2024 11:39:52,S,0.0,0.0,1_243
8177371,684,38.59478,-92.225716,10,0.0,0.0,APC,39:58.7,7/3/2024 11:39:55,S,0.0,0.0,1_243
8177372,684,38.59478,-92.225716,10,0.0,0.0,APC,39:59.1,7/3/2024 11:39:58,S,0.0,0.0,1_243
8177388,684,38.59478,-92.225716,10,0.0,0.0,APC,40:04.8,7/3/2024 11:40:01,S,0.0,0.0,1_243
8177389,684,38.59478,-92.225716,10,0.0,0.0,APC,40:05.1,7/3/2024 11:40:04,S,4.96,4.96,1_243
8177400,684,38.594852,-92.225708,10,4.96,15.37,APC,40:12.7,7/3/2024 11:40:07,N,2.13,2.13,1_238
8177401,684,38.59502,-92.2257,10,2.13,25.74,APC,40:12.7,7/3/2024 11:40:10,N,7.15,7.15,1_238
8177413,684,38.595207,-92.22567,10,7.15,24.45,APC,40:19.7,7/3/2024 11:40:13,N,11.27,11.27,1_238
8177414,684,38.595356,-92.225632,10,11.27,18.71,APC,40:19.7,7/3/2024 11:40:16,N,47.84,47.84,1_238
8177415,684,38.595448,-92.225502,10,47.84,18.52,APC,40:20.2,7/3/2024 11:40:19,NE,91.6,91.6,1_238
8177432,684,38.595444,-92.225319,10,91.6,22.96,APC,40:27.7,7/3/2024 11:40:22,E,105.33,105.33,1_238
8177433,684,38.59539,-92.225067,10,105.33,31.67,APC,40:27.7,7/3/2024 11:40:25,E,99.74,99.74,1_238
8177451,684,38.595348,-92.224754,10,99.74,33.52,APC,40:33.7,7/3/2024 11:40:28,E,92.64,92.64,1_238
8177452,684,38.595337,-92.224449,10,92.64,32.04,APC,40:33.7,7/3/2024 11:40:31,E,81.82,81.82,1_238
8177463,684,38.595367,-92.224182,10,81.82,22.78,APC,40:39.7,7/3/2024 11:40:34,E,67.75,67.75,1_238
8177464,684,38.595406,-92.22406,10,67.75,10.19,APC,40:39.7,7/3/2024 11:40:37,E,64.74,64.74,1_236
8177476,684,38.595451,-92.223938,10,64.74,18.15,APC,40:45.7,7/3/2024 11:40:40,NE,63.94,63.94,1_238
8177477,684,38.595524,-92.223747,10,63.94,26.48,APC,40:45.7,7/3/2024 11:40:43,NE,66.44,66.44,1_239
8177493,684,38.595615,-92.22348,10,66.44,33.52,APC,40:51.7,7/3/2024 11:40:46,NE,64.0,64.0,1_239
8177494,684,38.595737,-92.22316,10,64.0,40.0,APC,40:51.7,7/3/2024 11:40:49,NE,68.93,68.93,1_239
8177502,684,38.595852,-92.222778,10,68.93,44.45,APC,40:57.7,7/3/2024 11:40:52,E,79.34,79.34,1_239
8177503,684,38.595917,-92.222336,10,79.34,47.6,APC,40:57.7,7/3/2024 11:40:55,E,88.88,88.88,1_239
8177513,684,38.595924,-92.221878,10,88.88,47.04,APC,41:04.8,7/3/2024 11:40:58,E,91.16,91.16,1_239
8177514,684,38.595917,-92.221436,10,91.16,45.0,APC,41:04.8,7/3/2024 11:41:01,E,96.48,96.48,1_239
8177515,684,38.595879,-92.221008,10,96.48,47.97,APC,41:05.3,7/3/2024 11:41:04,E,100.57,100.57,1_239
8177520,684,38.59581,-92.220535,10,100.57,52.04,APC,41:11.7,7/3/2024 11:41:07,E,98.82,98.82,1_239
8177521,684,38.595749,-92.220032,10,98.82,53.52,APC,41:11.7,7/3/2024 11:41:10,E,98.94,98.94,1_239
8177539,684,38.595688,-92.219536,10,98.94,53.34,APC,41:19.6,7/3/2024 11:41:13,E,99.24,99.24,1_239
8177540,684,38.595623,-92.219025,10,99.24,53.34,APC,41:19.6,7/3/2024 11:41:16,E,99.94,99.94,1_239
8177541,684,38.595554,-92.218521,10,99.94,55.19,APC,41:20.3,7/3/2024 11:41:19,E,97.66,97.66,1_240
8177555,684,38.595497,-92.217979,10,97.66,58.89,APC,41:26.7,7/3/2024 11:41:22,E,95.44,95.44,1_240
8177556,684,38.595455,-92.217415,10,95.44,58.34,APC,41:26.8,7/3/2024 11:41:25,E,98.97,98.97,1_240
8177578,684,38.59539,-92.216888,10,98.97,53.71,APC,41:32.7,7/3/2024 11:41:28,E,112.1,112.1,1_240
8177579,684,38.595245,-92.216431,10,112.1,53.15,APC,41:32.7,7/3/2024 11:41:31,E,125.2,125.2,1_240
8177589,684,38.595009,-92.216003,10,125.2,55.56,APC,41:38.7,7/3/2024 11:41:34,SE,126.62,126.62,1_240
8177590,684,38.594761,-92.215576,10,126.62,55.19,APC,41:38.7,7/3/2024 11:41:37,SE,127.14,127.14,1_240
8177615,684,38.594513,-92.215157,10,127.14,53.89,APC,41:44.8,7/3/2024 11:41:40,SE,128.08,128.08,1_240
8177616,684,38.594265,-92.214752,10,128.08,53.52,APC,41:44.8,7/3/2024 11:41:43,SE,127.14,127.14,1_240
8177627,684,38.594017,-92.214333,10,127.14,53.71,APC,41:50.7,7/3/2024 11:41:46,SE,115.48,115.48,1_240
8177628,684,38.593849,-92.213882,10,115.48,51.12,APC,41:50.8,7/3/2024 11:41:49,SE,113.05,113.05,1_240
8177639,684,38.593712,-92.21347,10,113.05,45.19,APC,41:57.7,7/3/2024 11:41:52,SE,115.1,115.1,1_240
8177640,684,38.593578,-92.213104,10,115.1,41.11,APC,41:57.8,7/3/2024 11:41:55,SE,116.74,116.74,1_240
8177647,684,38.593437,-92.212746,10,116.74,43.89,APC,42:04.7,7/3/2024 11:41:58,SE,115.65,115.65,1_240
8177648,684,38.593288,-92.212349,10,115.65,43.15,APC,42:04.7,7/3/2024 11:42:01,SE,114.69,114.69,1_242
8177649,684,38.593159,-92.21199,10,114.69,41.11,APC,42:05.4,7/3/2024 11:42:04,SE,115.45,115.45,1_242
8177665,684,38.593037,-92.211662,10,115.45,37.04,APC,42:11.7,7/3/2024 11:42:07,SE,115.56,115.56,1_242
8177666,684,38.592926,-92.211365,10,115.56,35.37,APC,42:11.7,7/3/2024 11:42:10,SE,113.86,113.86,1_241
8177688,684,38.592823,-92.211067,10,113.86,29.82,APC,42:19.8,7/3/2024 11:42:13,SE,114.54,114.54,1_241
8177689,684,38.592747,-92.210854,10,114.54,19.63,APC,42:19.8,7/3/2024 11:42:16,SE,61.47,61.47,1_241
8177711,684,38.592812,-92.210701,10,61.47,19.82,APC,42:31.8,7/3/2024 11:42:19,NE,3.83,3.83,1_241
8177712,684,38.592987,-92.210686,10,3.83,29.63,APC,42:31.8,7/3/2024 11:42:22,N,2.57,2.57,1_241
8177713,684,38.593266,-92.21067,10,2.57,44.82,APC,42:31.8,7/3/2024 11:42:25,N,1.71,1.71,1_241
8177714,684,38.593658,-92.210655,10,1.71,55.19,APC,42:31.9,7/3/2024 11:42:28,N,1.64,1.64,1_241
8177744,684,38.594067,-92.21064,10,1.64,54.45,APC,42:43.8,7/3/2024 11:42:31,N,1.8,1.8,1_241
8177745,684,38.59444,-92.210625,10,1.8,45.19,APC,42:43.8,7/3/2024 11:42:34,N,3.17,3.17,1_241
8177746,684,38.594765,-92.210602,10,3.17,44.26,APC,42:43.8,7/3/2024 11:42:37,N,3.14,3.14,1_241
8177747,684,38.595093,-92.210579,10,3.14,40.74,APC,42:43.8,7/3/2024 11:42:40,N,1.31,1.31,1_241
8177748,684,38.595367,-92.210571,10,1.31,35.19,APC,42:44.5,7/3/2024 11:42:43,N,1.26,1.26,1_241
8177758,684,38.595615,-92.210564,10,1.26,32.6,APC,42:50.6,7/3/2024 11:42:46,N,0.0,0.0,1_241
8177759,684,38.595856,-92.210564,10,0.0,30.0,APC,42:50.7,7/3/2024 11:42:49,N,0.0,0.0,1_241
8177767,684,38.596066,-92.210564,10,0.0,24.26,APC,42:57.7,7/3/2024 11:42:52,N,2.77,2.77,1_241
8177768,684,38.596195,-92.210556,10,2.77,11.85,APC,42:57.8,7/3/2024 11:42:55,N,344.61,344.61,1_242
8177793,684,38.596283,-92.210587,10,344.61,15.0,APC,43:04.8,7/3/2024 11:42:58,N,298.03,298.03,1_242
8177794,684,38.59634,-92.210724,10,298.03,21.48,APC,43:04.8,7/3/2024 11:43:01,NW,274.24,274.24,1_242
8177795,684,38.596355,-92.210983,10,274.24,32.97,APC,43:05.6,7/3/2024 11:43:04,W,272.3,272.3,1_242
8177812,684,38.596367,-92.211365,10,272.3,40.56,APC,43:12.7,7/3/2024 11:43:07,W,268.52,268.52,1_242
8177813,684,38.596359,-92.211761,10,268.52,39.63,APC,43:12.8,7/3/2024 11:43:10,W,278.78,278.78,1_242
8177841,684,38.596394,-92.212051,10,278.78,22.59,APC,43:24.7,7/3/2024 11:43:13,W,276.18,276.18,1_242
8177842,684,38.596405,-92.212181,10,276.18,4.82,APC,43:24.7,7/3/2024 11:43:16,W,270.0,270.0,1_242
8177843,684,38.596405,-92.212219,10,270.0,7.22,APC,43:24.7,7/3/2024 11:43:19,W,270.0,270.0,1_242
8177844,684,38.596405,-92.212357,10,270.0,20.37,APC,43:24.8,7/3/2024 11:43:22,W,270.0,270.0,1_242
8177854,684,38.596405,-92.212585,10,270.0,26.48,APC,43:30.8,7/3/2024 11:43:25,W,273.79,273.79,1_242
8177855,684,38.59642,-92.212875,10,273.79,31.67,APC,43:30.8,7/3/2024 11:43:28,W,270.0,270.0,1_242
8177872,684,38.59642,-92.213219,10,270.0,38.71,APC,43:36.8,7/3/2024 11:43:31,W,274.5,274.5,1_242
8177873,684,38.596443,-92.213593,10,274.5,38.52,APC,43:36.8,7/3/2024 11:43:34,W,272.36,272.36,1_242
8177882,684,38.596455,-92.213966,10,272.36,41.67,APC,43:43.7,7/3/2024 11:43:37,W,275.91,275.91,1_242
8177883,684,38.596489,-92.214386,10,275.91,46.11,APC,43:43.7,7/3/2024 11:43:40,W,273.15,273.15,1_243
8177884,684,38.596508,-92.214828,10,273.15,45.19,APC,43:44.7,7/3/2024 11:43:43,W,274.3,274.3,1_243
8177890,684,38.596539,-92.215355,10,274.3,35.0,APC,43:50.8,7/3/2024 11:43:47,W,270.0,270.0,1_243
8177891,684,38.596539,-92.21553,10,270.0,23.34,APC,43:50.8,7/3/2024 11:43:49,W,270.0,270.0,1_243
8177905,684,38.596539,-92.215652,10,270.0,6.3,APC,43:57.9,7/3/2024 11:43:52,W,287.01,287.01,1_243
8177906,684,38.59655,-92.215698,10,287.01,7.41,APC,43:57.9,7/3/2024 11:43:55,W,336.91,336.91,1_243
8177907,684,38.596649,-92.215752,10,336.91,17.59,APC,43:59.7,7/3/2024 11:43:58,NW,4.16,4.16,1_243
8177932,684,38.596821,-92.215736,10,4.16,27.04,APC,44:05.8,7/3/2024 11:44:01,N,5.75,5.75,1_243
8177933,684,38.597054,-92.215706,10,5.75,31.3,APC,44:05.8,7/3/2024 11:44:04,N,1.47,1.47,1_243
8177946,684,38.597298,-92.215698,10,1.47,33.15,APC,44:11.7,7/3/2024 11:44:07,N,5.09,5.09,1_243
8177947,684,38.597561,-92.215668,10,5.09,35.93,APC,44:11.8,7/3/2024 11:44:10,N,2.6,2.6,1_243
8177962,684,38.597836,-92.215652,10,2.6,37.97,APC,44:17.8,7/3/2024 11:44:13,N,0.0,0.0,1_243
8177963,684,38.598141,-92.215652,10,0.0,41.48,APC,44:17.8,7/3/2024 11:44:16,N,0.92,0.92,1_243
8177971,684,38.59848,-92.215645,10,0.92,46.3,APC,44:23.7,7/3/2024 11:44:19,N,4.68,4.68,1_243
8177972,684,38.598843,-92.215607,10,4.68,49.45,APC,44:23.7,7/3/2024 11:44:22,N,3.75,3.75,1_244
8177989,684,38.599213,-92.215576,10,3.75,49.45,APC,44:29.7,7/3/2024 11:44:25,N,3.67,3.67,1_244
8177990,684,38.599579,-92.215546,10,3.67,47.97,APC,44:29.8,7/3/2024 11:44:28,N,2.09,2.09,1_244
8178002,684,38.599922,-92.21553,10,2.09,45.93,APC,44:36.7,7/3/2024 11:44:31,N,1.87,1.87,1_244
8178003,684,38.600281,-92.215515,10,1.87,48.52,APC,44:36.7,7/3/2024 11:44:34,N,3.45,3.45,1_244
8178012,684,38.60067,-92.215485,10,3.45,52.6,APC,44:43.8,7/3/2024 11:44:37,N,2.75,2.75,1_245
8178013,684,38.601044,-92.215462,10,2.75,49.82,APC,44:43.8,7/3/2024 11:44:40,N,2.75,2.75,1_245
8178026,684,38.601418,-92.215439,10,2.75,49.26,APC,44:49.7,7/3/2024 11:44:43,N,3.87,3.87,1_245
8178027,684,38.601776,-92.215408,10,3.87,48.34,APC,44:49.8,7/3/2024 11:44:46,N,3.7,3.7,1_245
8178048,684,38.602139,-92.215378,10,3.7,47.23,APC,44:55.8,7/3/2024 11:44:49,N,2.0,2.0,1_245
8178049,684,38.602474,-92.215363,10,2.0,45.0,APC,44:55.8,7/3/2024 11:44:52,N,2.13,2.13,1_245
8178050,684,38.60281,-92.215347,10,2.13,43.34,APC,44:56.8,7/3/2024 11:44:55,N,358.84,358.84,1_246
8178068,684,38.603119,-92.215355,10,358.84,39.08,APC,45:04.7,7/3/2024 11:44:58,N,5.63,5.63,1_245
8178069,684,38.60342,-92.215317,10,5.63,38.71,APC,45:04.7,7/3/2024 11:45:01,N,2.2,2.2,1_245
8178079,684,38.603725,-92.215302,10,2.2,43.15,APC,45:10.7,7/3/2024 11:45:04,N,1.05,1.05,1_246
8178080,684,38.604065,-92.215294,10,1.05,47.41,APC,45:11.0,7/3/2024 11:45:07,N,2.84,2.84,1_246
8178094,684,38.604427,-92.215271,10,2.84,48.52,APC,45:16.7,7/3/2024 11:45:10,N,1.85,1.85,1_246
8178095,684,38.60479,-92.215256,10,1.85,48.15,APC,45:16.7,7/3/2024 11:45:13,N,2.02,2.02,1_246
8178107,684,38.605145,-92.21524,10,2.02,47.04,APC,45:22.7,7/3/2024 11:45:16,N,2.87,2.87,1_246
8178108,684,38.605488,-92.215218,10,2.87,45.74,APC,45:22.7,7/3/2024 11:45:19,N,3.99,3.99,1_246
8178122,684,38.605835,-92.215187,10,3.99,46.86,APC,45:29.8,7/3/2024 11:45:22,N,3.78,3.78,1_247
8178123,684,38.60619,-92.215157,10,3.78,47.04,APC,45:29.9,7/3/2024 11:45:25,N,4.09,4.09,1_248
8178124,684,38.606529,-92.215126,10,4.09,45.0,APC,45:29.9,7/3/2024 11:45:28,N,2.07,2.07,1_248
8178131,684,38.606853,-92.215111,10,2.07,39.63,APC,45:36.7,7/3/2024 11:45:31,N,3.41,3.41,1_248
8178132,684,38.607155,-92.215088,10,3.41,41.48,APC,45:36.7,7/3/2024 11:45:34,N,4.12,4.12,1_248
8178155,684,38.607491,-92.215057,10,4.12,47.04,APC,45:43.0,7/3/2024 11:45:37,N,5.79,5.79,1_248
8178156,684,38.607838,-92.215012,10,5.79,45.74,APC,45:43.0,7/3/2024 11:45:40,N,5.24,5.24,1_247
8178157,684,38.60817,-92.214973,10,5.24,42.78,APC,45:45.0,7/3/2024 11:45:43,N,5.79,5.79,1_247
8178176,684,38.608463,-92.214935,10,5.79,38.15,APC,45:51.7,7/3/2024 11:45:46,N,20.13,20.13,1_248
